customer_id,age,gender,location,item_purchased,category,purchase_amount_usd,size,color,season,subscription_status,shipping_type,promo_code_used,discount_applied,payment_method,previous_purchases,review_rating,spend_tier,loyalty_score
CUST2126,51,Female,Maryland,Coat,Outerwear,87.49,XXL,White,Summer,No,Store Pickup,Yes,Yes,Debit Card,14,3.9,High,Bronze
CUST2127,59,Male,Texas,Dress,Clothing,40.36,XXL,Pink,Summer,No,Standard,No,Yes,Debit Card,6,3.5,Low,Bronze
CUST2128,61,Female,Florida,Scarf,Accessories,44.08,L,Beige,Fall,Yes,Free Shipping,Yes,Yes,Debit Card,36,3.7,Low,Platinum
CUST2129,66,Female,Maryland,Sneakers,Footwear,73.77,XXL,Blue,Fall,Yes,Free Shipping,No,No,Credit Card,47,4.1,Mid,Platinum
CUST2130,57,Male,Georgia,Sandals,Footwear,51.83,S,Beige,Fall,No,Standard,No,No,Credit Card,13,4.6,Mid,Bronze
CUST2131,28,Male,Indiana,Hat,Accessories,50.43,L,Brown,Fall,Yes,Free Shipping,No,No,PayPal,41,5.0,Mid,Platinum
CUST2132,20,Male,Indiana,Jeans,Clothing,36.92,XXL,Gray,Fall,Yes,Next Day Air,No,No,PayPal,29,4.4,Low,Gold
CUST2133,23,Male,Ohio,Sweater,Clothing,41.22,XS,Blue,Fall,Yes,2-Day Shipping,No,Yes,Venmo,24,4.4,Low,Gold
CUST2134,26,Male,California,T-shirt,Clothing,52.4,XL,Brown,Winter,No,Store Pickup,No,No,PayPal,23,5.0,Mid,Silver
CUST2135,23,Male,Ohio,Hat,Accessories,42.17,XS,Blue,Summer,Yes,Free Shipping,Yes,Yes,Venmo,50,3.7,Low,Platinum
CUST2136,26,Male,Tennessee,Boots,Footwear,68.64,XXL,Gray,Winter,Yes,Express,No,Yes,Cash App,40,4.6,Mid,Platinum
CUST2137,56,Male,Texas,Sneakers,Footwear,72.91,M,Navy,Fall,No,Free Shipping,No,No,Credit Card,14,4.2,Mid,Bronze
CUST2138,48,Male,Georgia,Sunglasses,Accessories,24.86,S,Green,Winter,Yes,Express,Yes,Yes,Bank Transfer,31,4.2,Low,Gold
CUST2139,49,Male,Washington,Scarf,Accessories,33.97,XS,Blue,Fall,No,Express,No,No,Debit Card,33,3.6,Low,Gold
CUST2140,58,Male,Georgia,Shorts,Clothing,18.15,XS,Gray,Spring,No,Standard,Yes,Yes,Debit Card,20,2.8,Low,Silver
CUST2141,67,Female,Florida,Dress,Clothing,40.72,L,Navy,Fall,Yes,Next Day Air,No,No,PayPal,27,4.0,Low,Gold
CUST2142,29,Male,Minnesota,Dress,Clothing,28.9,L,Pink,Summer,No,Express,Yes,Yes,PayPal,17,4.0,Low,Silver
CUST2143,25,Male,Georgia,Coat,Outerwear,97.91,L,Blue,Fall,Yes,Free Shipping,Yes,Yes,PayPal,37,3.9,High,Platinum
CUST2144,25,Female,Florida,Jeans,Clothing,80.02,XXL,Green,Fall,No,Standard,No,No,Credit Card,21,3.9,High,Silver
CUST2145,67,Male,Colorado,Coat,Outerwear,102.62,M,Beige,Winter,No,Free Shipping,No,No,Debit Card,30,3.7,High,Gold
CUST2146,45,Male,New York,T-shirt,Clothing,24.81,XS,Pink,Fall,No,Standard,No,No,PayPal,28,3.2,Low,Silver
CUST2147,37,Male,Maryland,Wallet,Accessories,22.04,XL,Pink,Fall,No,Free Shipping,No,No,PayPal,19,3.5,Low,Silver
CUST2148,64,Male,New York,Dress,Clothing,27.16,L,Blue,Spring,Yes,2-Day Shipping,No,No,Credit Card,34,2.9,Low,Gold
CUST2149,24,Male,Maryland,Hat,Accessories,17.44,M,White,Winter,No,Standard,No,No,Credit Card,21,3.4,Low,Silver
CUST2150,28,Male,California,Backpack,Accessories,35.11,XXL,Navy,Winter,No,Express,No,No,PayPal,13,4.3,Low,Bronze
CUST2151,37,Male,Washington,T-shirt,Clothing,52.25,M,Brown,Winter,Yes,Express,Yes,Yes,Credit Card,44,4.8,Mid,Platinum
CUST2152,33,Female,Georgia,Sandals,Footwear,44.48,L,Beige,Summer,Yes,Next Day Air,No,No,Debit Card,32,5.0,Low,Gold
CUST2153,21,Male,Missouri,Dress,Clothing,49.07,S,Red,Fall,No,Express,No,No,Venmo,21,3.5,Mid,Silver
CUST2154,23,Male,Michigan,Hoodie,Clothing,45.39,XS,Blue,Spring,Yes,Free Shipping,No,No,PayPal,50,4.6,Mid,Platinum
CUST2155,39,Female,Michigan,Wallet,Accessories,48.64,L,Pink,Fall,No,Express,No,No,Credit Card,22,4.0,Mid,Silver
CUST2156,43,Male,Arizona,Belt,Accessories,35.12,XL,Green,Spring,No,Standard,No,No,Credit Card,19,3.6,Low,Silver
CUST2157,20,Female,Virginia,Belt,Accessories,44.21,XS,Black,Fall,Yes,Express,Yes,Yes,Venmo,29,4.1,Low,Gold
CUST2158,58,Male,Indiana,Jeans,Clothing,51.3,M,Green,Fall,No,Free Shipping,No,No,Cash,17,4.6,Mid,Silver
CUST2159,59,Female,New York,Coat,Outerwear,72.83,XL,Blue,Summer,No,Free Shipping,Yes,No,Credit Card,8,3.8,Mid,Bronze
CUST2160,31,Male,California,Jeans,Clothing,42.2,XS,Black,Fall,Yes,2-Day Shipping,Yes,Yes,Debit Card,40,3.4,Low,Platinum
CUST2161,28,Female,Pennsylvania,Jacket,Outerwear,77.63,XL,Blue,Winter,Yes,Free Shipping,No,No,Debit Card,13,3.8,High,Silver
CUST2162,35,Female,Minnesota,Jeans,Clothing,60.73,M,Green,Spring,No,Standard,Yes,Yes,Credit Card,25,3.4,Mid,Silver
CUST2163,29,Male,Arizona,Gloves,Accessories,20.87,L,Green,Winter,No,Free Shipping,Yes,Yes,Debit Card,23,4.6,Low,Silver
CUST2164,40,Male,Virginia,Leggings,Clothing,54.18,XL,Pink,Spring,No,Free Shipping,No,No,PayPal,18,3.3,Mid,Silver
CUST2165,29,Male,California,Blouse,Clothing,25.24,L,Navy,Spring,Yes,Free Shipping,No,No,Debit Card,29,3.4,Low,Gold
CUST2166,30,Male,Pennsylvania,Hoodie,Clothing,51.96,M,Black,Spring,Yes,Express,No,No,PayPal,34,4.0,Mid,Gold
CUST2167,42,Male,Michigan,Hoodie,Clothing,63.42,M,Brown,Fall,No,Store Pickup,No,No,Credit Card,3,4.0,Mid,Bronze
CUST2168,62,Male,Colorado,Gloves,Accessories,48.82,XL,Green,Summer,No,Standard,No,Yes,Cash,24,3.5,Mid,Silver
CUST2169,68,Male,Washington,Blouse,Clothing,37.0,XL,Blue,Winter,Yes,Free Shipping,No,Yes,Credit Card,33,5.0,Low,Gold
CUST2170,36,Male,Texas,Sandals,Footwear,70.97,M,Red,Fall,No,Standard,No,No,Bank Transfer,30,3.4,Mid,Gold
CUST2171,63,Male,Wisconsin,Jeans,Clothing,35.54,XL,Blue,Spring,Yes,Free Shipping,No,No,Credit Card,38,3.7,Low,Platinum
CUST2172,53,Male,Michigan,Backpack,Accessories,29.61,XL,Navy,Fall,No,Store Pickup,Yes,Yes,Debit Card,19,2.5,Low,Silver
CUST2173,62,Male,Texas,Shorts,Clothing,43.28,XL,Red,Spring,No,Standard,No,No,Credit Card,21,3.6,Low,Silver
CUST2174,25,Male,Texas,Shorts,Clothing,59.27,XXL,Blue,Winter,Yes,Free Shipping,No,No,Debit Card,25,2.9,Mid,Gold
CUST2175,46,Male,California,Sneakers,Footwear,49.86,XL,White,Spring,Yes,Free Shipping,No,No,Credit Card,30,3.2,Mid,Gold
CUST2176,70,Male,Tennessee,Shorts,Clothing,48.95,XS,Blue,Summer,Yes,Next Day Air,No,Yes,Credit Card,36,2.4,Mid,Platinum
CUST2177,49,Male,Maryland,Hoodie,Clothing,40.86,M,Brown,Fall,Yes,Express,No,No,PayPal,31,3.2,Low,Gold
CUST2178,68,Male,Florida,Sneakers,Footwear,53.48,M,Gray,Winter,Yes,Free Shipping,No,No,Cash,29,3.7,Mid,Gold
CUST2179,61,Male,Wisconsin,Backpack,Accessories,31.11,S,Pink,Summer,No,Free Shipping,Yes,Yes,Credit Card,15,3.6,Low,Silver
CUST2180,35,Female,Minnesota,Sandals,Footwear,62.83,L,Green,Winter,Yes,2-Day Shipping,Yes,Yes,Credit Card,35,3.5,Mid,Platinum
CUST2181,23,Male,Wisconsin,Coat,Outerwear,88.76,S,Navy,Spring,No,Express,Yes,No,PayPal,36,4.1,High,Gold
CUST2182,35,Male,Arizona,Shorts,Clothing,34.48,XL,Black,Winter,No,Free Shipping,Yes,Yes,Credit Card,15,3.4,Low,Silver
CUST2183,36,Male,Washington,T-shirt,Clothing,77.65,XL,Blue,Fall,Yes,Next Day Air,Yes,Yes,Debit Card,28,3.8,High,Gold
CUST2184,39,Female,Missouri,T-shirt,Clothing,21.24,XS,White,Spring,Yes,Express,No,No,Credit Card,33,3.7,Low,Gold
CUST2185,54,Female,Minnesota,Jacket,Outerwear,87.74,XS,White,Summer,Yes,Free Shipping,No,No,Bank Transfer,50,4.5,High,Platinum
CUST2186,49,Male,Tennessee,Belt,Accessories,29.83,XS,Black,Spring,No,Free Shipping,No,No,PayPal,30,3.7,Low,Gold
CUST2187,58,Male,Minnesota,Scarf,Accessories,27.22,XS,Green,Summer,Yes,Next Day Air,No,No,Credit Card,50,3.5,Low,Platinum
CUST2188,20,Female,Virginia,Blouse,Clothing,40.65,XS,Green,Spring,No,Free Shipping,No,No,PayPal,18,4.3,Low,Silver
CUST2189,45,Male,Texas,Shorts,Clothing,59.82,XS,Blue,Fall,Yes,Express,Yes,No,Debit Card,41,4.2,Mid,Platinum
CUST2190,27,Male,Texas,Dress,Clothing,59.43,XS,Beige,Winter,No,Free Shipping,No,No,PayPal,9,3.8,Mid,Bronze
CUST2191,68,Male,North Carolina,Belt,Accessories,30.64,XS,Gray,Spring,No,Express,No,Yes,Credit Card,15,4.6,Low,Silver
CUST2192,52,Male,Florida,Blouse,Clothing,55.73,XXL,Pink,Fall,No,Free Shipping,No,No,Credit Card,9,3.9,Mid,Bronze
CUST2193,46,Female,Missouri,Sweater,Clothing,35.79,XS,Gray,Fall,Yes,Free Shipping,Yes,Yes,Debit Card,39,3.7,Low,Platinum
CUST2194,32,Female,Virginia,Jacket,Outerwear,91.29,M,Pink,Winter,Yes,Free Shipping,Yes,Yes,Credit Card,35,4.3,High,Platinum
CUST2195,50,Female,Florida,Jeans,Clothing,56.48,XS,Gray,Fall,No,Free Shipping,No,No,PayPal,19,3.9,Mid,Silver
CUST2196,24,Male,California,Gloves,Accessories,15.0,L,White,Fall,Yes,Free Shipping,No,No,Venmo,26,3.2,Low,Gold
CUST2197,29,Female,Colorado,Belt,Accessories,41.22,XS,Pink,Fall,Yes,Free Shipping,No,Yes,PayPal,43,2.5,Low,Platinum
CUST2198,66,Male,Pennsylvania,Belt,Accessories,32.98,XXL,Pink,Summer,No,Store Pickup,Yes,No,Debit Card,1,4.0,Low,Bronze
CUST2199,47,Male,Texas,Wallet,Accessories,48.49,XL,Navy,Spring,No,Standard,Yes,Yes,PayPal,15,4.4,Mid,Silver
CUST2200,38,Female,Ohio,Sweater,Clothing,47.01,XXL,Gray,Summer,Yes,Express,Yes,Yes,Bank Transfer,33,3.1,Mid,Gold
CUST2201,48,Male,Arizona,Gloves,Accessories,39.01,XXL,Blue,Spring,No,Free Shipping,Yes,Yes,PayPal,1,4.6,Low,Bronze
CUST2202,41,Male,Colorado,Belt,Accessories,36.99,XL,Pink,Fall,No,Standard,Yes,Yes,Credit Card,21,2.6,Low,Silver
CUST2203,37,Male,Arizona,Boots,Footwear,67.58,XS,Beige,Summer,Yes,Free Shipping,Yes,Yes,PayPal,33,3.4,Mid,Gold
CUST2204,54,Female,Arizona,Dress,Clothing,58.5,XS,White,Fall,No,Express,No,No,Debit Card,22,5.0,Mid,Silver
CUST2205,21,Male,California,Backpack,Accessories,17.57,XL,Brown,Spring,No,Standard,Yes,No,Cash App,33,4.0,Low,Gold
CUST2206,45,Male,Minnesota,Boots,Footwear,69.73,L,Blue,Winter,No,Express,No,No,Bank Transfer,20,3.6,Mid,Silver
CUST2207,61,Male,Arizona,Sweater,Clothing,63.69,S,Gray,Winter,Yes,Free Shipping,No,No,Credit Card,44,4.0,Mid,Platinum
CUST2208,37,Female,Michigan,Scarf,Accessories,45.06,M,Green,Spring,No,Store Pickup,No,No,Credit Card,29,4.6,Mid,Silver
CUST2209,41,Female,Minnesota,Shorts,Clothing,45.33,XL,Gray,Summer,Yes,Free Shipping,No,Yes,PayPal,39,2.8,Mid,Platinum
CUST2210,67,Male,Maryland,T-shirt,Clothing,55.61,XS,Navy,Fall,Yes,Free Shipping,Yes,Yes,PayPal,26,4.7,Mid,Gold
CUST2211,66,Male,North Carolina,Sunglasses,Accessories,44.23,M,Blue,Spring,No,Standard,No,No,Cash,4,3.5,Low,Bronze
CUST2212,68,Male,Texas,Scarf,Accessories,21.33,XS,White,Summer,Yes,2-Day Shipping,No,Yes,Cash,38,4.3,Low,Platinum
CUST2213,49,Female,New York,Hoodie,Clothing,50.69,S,Navy,Summer,Yes,Express,Yes,No,Credit Card,30,3.4,Mid,Gold
CUST2214,58,Male,Minnesota,Wallet,Accessories,15.0,S,Black,Winter,Yes,Free Shipping,Yes,Yes,Debit Card,47,5.0,Low,Platinum
CUST2215,53,Female,Pennsylvania,Jacket,Outerwear,103.85,XL,White,Winter,Yes,Free Shipping,No,Yes,Credit Card,30,4.3,High,Gold
CUST2216,70,Male,Georgia,Shorts,Clothing,47.13,M,Pink,Fall,No,Store Pickup,No,No,Credit Card,17,2.9,Mid,Silver
CUST2217,51,Female,Ohio,Coat,Outerwear,96.71,XXL,Black,Fall,Yes,Free Shipping,Yes,No,Credit Card,23,4.6,High,Silver
CUST2218,53,Female,Washington,Leggings,Clothing,42.84,M,Green,Winter,No,Free Shipping,Yes,No,Credit Card,15,4.7,Low,Silver
CUST2219,19,Female,Colorado,T-shirt,Clothing,49.01,XXL,Navy,Winter,Yes,Next Day Air,No,No,PayPal,25,4.6,Mid,Gold
CUST2220,32,Female,Wisconsin,Hoodie,Clothing,52.56,S,White,Winter,No,Store Pickup,Yes,Yes,Credit Card,11,3.9,Mid,Bronze
CUST2221,51,Male,Maryland,Coat,Outerwear,89.8,XS,Red,Spring,No,Express,No,No,Credit Card,17,4.9,High,Silver
CUST2222,53,Male,Arizona,Backpack,Accessories,48.84,XXL,Red,Spring,Yes,2-Day Shipping,Yes,Yes,Credit Card,28,3.5,Mid,Gold
CUST2223,23,Male,North Carolina,Jacket,Outerwear,98.33,XXL,Brown,Fall,No,Free Shipping,No,No,Cash App,39,4.7,High,Gold
CUST2224,56,Female,California,Coat,Outerwear,77.81,XL,Black,Fall,No,Standard,Yes,Yes,Credit Card,24,4.4,High,Silver
CUST2225,59,Male,Wisconsin,Leggings,Clothing,58.42,L,Beige,Spring,No,Express,Yes,Yes,Bank Transfer,26,1.8,Mid,Silver
CUST2226,68,Male,Indiana,Sneakers,Footwear,39.34,S,Blue,Spring,Yes,Express,No,No,Credit Card,33,3.1,Low,Gold
CUST2227,68,Male,Ohio,Sandals,Footwear,60.93,XXL,Gray,Winter,No,Express,Yes,Yes,Bank Transfer,18,3.9,Mid,Silver
CUST2228,29,Male,Arizona,Boots,Footwear,60.12,S,Pink,Winter,Yes,2-Day Shipping,Yes,Yes,Credit Card,30,3.9,Mid,Gold
CUST2229,20,Male,Colorado,Sandals,Footwear,60.14,XL,Green,Summer,No,Standard,No,No,Credit Card,38,3.8,Mid,Gold
CUST2230,62,Male,Georgia,Hoodie,Clothing,34.34,XS,Red,Winter,No,Free Shipping,Yes,Yes,Debit Card,17,3.9,Low,Silver
CUST2231,35,Female,Missouri,Coat,Outerwear,82.01,M,Beige,Fall,Yes,Free Shipping,Yes,Yes,Bank Transfer,28,5.0,High,Gold
CUST2232,57,Male,Illinois,Dress,Clothing,49.24,S,Beige,Winter,No,Express,Yes,Yes,Credit Card,11,4.0,Mid,Bronze
CUST2233,38,Male,Wisconsin,Shorts,Clothing,35.43,XL,Black,Summer,No,Free Shipping,No,No,Credit Card,20,2.2,Low,Silver
CUST2234,32,Male,Indiana,Jeans,Clothing,58.9,XL,Brown,Spring,No,Express,No,No,Bank Transfer,29,5.0,Mid,Silver
CUST2235,50,Male,Maryland,Gloves,Accessories,28.39,XL,Pink,Summer,Yes,Free Shipping,No,No,Credit Card,45,2.5,Low,Platinum
CUST2236,52,Female,Illinois,Hat,Accessories,22.66,M,Beige,Summer,No,Free Shipping,No,No,Credit Card,11,4.5,Low,Bronze
CUST2237,43,Female,New York,Belt,Accessories,60.31,S,Green,Fall,No,Standard,No,No,Bank Transfer,11,2.7,Mid,Bronze
CUST2238,25,Male,Indiana,Dress,Clothing,48.39,XXL,Black,Spring,No,Express,Yes,Yes,Cash App,27,4.8,Mid,Silver
CUST2239,53,Female,California,Boots,Footwear,98.6,XL,Navy,Winter,Yes,Free Shipping,No,No,Credit Card,50,3.8,High,Platinum
CUST2240,65,Female,Illinois,T-shirt,Clothing,21.93,M,Green,Summer,No,Express,No,No,Cash,16,4.1,Low,Silver
CUST2241,47,Female,Pennsylvania,Hoodie,Clothing,45.24,XS,Gray,Spring,No,Standard,No,No,PayPal,27,2.4,Mid,Silver
CUST2242,40,Male,Colorado,Coat,Outerwear,103.58,L,Brown,Fall,No,Free Shipping,No,Yes,Credit Card,6,4.8,High,Bronze
CUST2243,59,Female,Maryland,Coat,Outerwear,98.08,S,Pink,Fall,No,Free Shipping,No,No,Bank Transfer,11,4.6,High,Bronze
CUST2244,61,Male,Colorado,Blouse,Clothing,40.66,M,Brown,Summer,Yes,Express,No,No,Debit Card,24,4.2,Low,Gold
CUST2245,31,Male,Virginia,Shorts,Clothing,64.45,L,Brown,Winter,No,Standard,No,Yes,PayPal,21,4.5,Mid,Silver
CUST2246,31,Male,Illinois,Gloves,Accessories,45.85,L,Black,Fall,Yes,2-Day Shipping,Yes,No,Venmo,33,3.9,Mid,Gold
CUST2247,19,Male,Maryland,Dress,Clothing,31.48,M,Brown,Fall,No,Standard,Yes,Yes,Credit Card,19,3.7,Low,Silver
CUST2248,54,Male,Ohio,Gloves,Accessories,29.82,XXL,Blue,Fall,Yes,Free Shipping,No,No,Debit Card,47,3.2,Low,Platinum
CUST2249,22,Male,Pennsylvania,Gloves,Accessories,19.28,XXL,Green,Spring,Yes,Free Shipping,Yes,Yes,PayPal,28,3.5,Low,Gold
CUST2250,55,Male,Florida,Wallet,Accessories,38.8,M,Pink,Fall,Yes,Free Shipping,No,No,Credit Card,35,4.6,Low,Platinum
CUST2251,62,Female,New York,Jacket,Outerwear,104.89,M,Green,Winter,No,Standard,No,No,Debit Card,7,3.7,High,Bronze
CUST2252,58,Female,Georgia,Hoodie,Clothing,38.2,XL,Navy,Spring,No,Standard,No,No,Debit Card,27,2.5,Low,Silver
CUST2253,64,Male,Florida,Scarf,Accessories,31.96,XS,Brown,Summer,Yes,Next Day Air,Yes,Yes,PayPal,45,3.1,Low,Platinum
CUST2254,31,Female,Minnesota,Coat,Outerwear,81.75,XXL,Brown,Winter,No,Free Shipping,No,No,Bank Transfer,20,4.7,High,Silver
CUST2255,56,Female,Florida,Dress,Clothing,54.14,XL,Gray,Summer,Yes,Free Shipping,No,No,Debit Card,36,3.6,Mid,Platinum
CUST2256,42,Female,Indiana,T-shirt,Clothing,59.79,L,Brown,Summer,Yes,Free Shipping,No,No,Credit Card,29,4.2,Mid,Gold
CUST2257,37,Male,New York,Scarf,Accessories,38.11,L,Brown,Winter,Yes,Free Shipping,No,No,PayPal,21,2.4,Low,Silver
CUST2258,19,Female,Michigan,Sandals,Footwear,75.96,L,Green,Spring,Yes,Free Shipping,No,No,PayPal,38,1.7,High,Platinum
CUST2259,56,Female,Texas,Sunglasses,Accessories,26.72,M,Green,Spring,Yes,2-Day Shipping,Yes,Yes,Credit Card,42,4.0,Low,Platinum
CUST2260,23,Female,Georgia,Hat,Accessories,21.74,S,Red,Winter,No,Express,No,No,Venmo,34,4.5,Low,Gold
CUST2261,34,Male,Missouri,Hat,Accessories,48.15,XL,Red,Winter,No,Express,No,No,Debit Card,14,2.6,Mid,Bronze
CUST2262,42,Male,Tennessee,T-shirt,Clothing,50.6,S,Green,Fall,No,Standard,No,No,PayPal,20,4.2,Mid,Silver
CUST2263,45,Male,Missouri,Coat,Outerwear,90.78,XS,Pink,Fall,No,Free Shipping,No,No,Venmo,26,5.0,High,Silver
CUST2264,19,Male,Minnesota,Hoodie,Clothing,50.42,XS,Beige,Winter,No,Free Shipping,Yes,Yes,PayPal,27,3.8,Mid,Silver
CUST2265,52,Male,Texas,Scarf,Accessories,21.24,XL,Gray,Fall,Yes,Free Shipping,No,No,Credit Card,28,4.4,Low,Gold
CUST2266,54,Male,Washington,Shorts,Clothing,24.02,L,Navy,Summer,No,Standard,No,No,Debit Card,15,3.9,Low,Silver
CUST2267,22,Female,Texas,Hoodie,Clothing,43.86,XXL,Beige,Spring,No,Standard,Yes,Yes,Venmo,13,3.6,Low,Bronze
CUST2268,18,Female,Illinois,Sandals,Footwear,74.21,XS,Red,Fall,No,Store Pickup,No,No,Credit Card,10,4.4,Mid,Bronze
CUST2269,57,Male,Texas,Backpack,Accessories,55.23,S,Brown,Winter,Yes,2-Day Shipping,No,No,Credit Card,49,5.0,Mid,Platinum
CUST2270,29,Female,Michigan,Hat,Accessories,49.14,S,Green,Winter,Yes,Free Shipping,Yes,Yes,PayPal,35,3.4,Mid,Platinum
CUST2271,53,Male,Texas,Blouse,Clothing,57.12,XXL,Red,Winter,No,Express,Yes,No,Bank Transfer,17,3.7,Mid,Silver
CUST2272,62,Male,Indiana,Belt,Accessories,53.75,M,Brown,Winter,No,Express,Yes,No,PayPal,19,3.1,Mid,Silver
CUST2273,40,Female,Arizona,Coat,Outerwear,103.63,L,Blue,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,35,4.4,High,Platinum
CUST2274,64,Female,Indiana,Sandals,Footwear,55.87,M,Black,Summer,No,Store Pickup,No,No,Credit Card,16,3.7,Mid,Silver
CUST2275,48,Female,Arizona,Jacket,Outerwear,104.45,XL,Brown,Winter,Yes,Free Shipping,No,No,Credit Card,27,5.0,High,Gold
CUST2276,28,Male,Missouri,Backpack,Accessories,50.76,XS,Beige,Fall,No,Express,No,Yes,Credit Card,30,4.8,Mid,Gold
CUST2277,27,Female,Michigan,Leggings,Clothing,51.66,XXL,White,Fall,Yes,Free Shipping,Yes,Yes,Credit Card,29,4.4,Mid,Gold
CUST2278,20,Male,Wisconsin,Coat,Outerwear,66.35,XXL,Brown,Spring,Yes,Free Shipping,Yes,Yes,Credit Card,25,4.8,Mid,Gold
CUST2279,31,Female,Florida,Leggings,Clothing,28.08,XXL,Pink,Winter,Yes,Free Shipping,No,No,PayPal,34,3.3,Low,Gold
CUST2280,33,Female,Michigan,Wallet,Accessories,45.11,M,White,Summer,No,Store Pickup,Yes,Yes,Credit Card,35,3.1,Mid,Gold
CUST2281,27,Male,Tennessee,Sneakers,Footwear,65.74,M,Blue,Summer,Yes,Free Shipping,No,No,Venmo,26,4.1,Mid,Gold
CUST2282,46,Male,Florida,Backpack,Accessories,47.68,XL,Pink,Fall,No,Free Shipping,Yes,No,Credit Card,23,3.8,Mid,Silver
CUST2283,27,Female,Tennessee,Blouse,Clothing,62.31,S,Pink,Fall,No,Standard,Yes,No,Cash App,16,5.0,Mid,Silver
CUST2284,29,Male,Maryland,Leggings,Clothing,31.96,S,Blue,Spring,Yes,Free Shipping,No,No,Debit Card,37,2.5,Low,Platinum
CUST2285,47,Male,Illinois,Dress,Clothing,26.98,XL,Red,Winter,No,Express,No,No,PayPal,25,4.2,Low,Silver
CUST2286,58,Female,Ohio,Backpack,Accessories,41.19,XXL,Gray,Summer,Yes,Next Day Air,No,No,Credit Card,17,4.2,Low,Silver
CUST2287,18,Male,Arizona,Belt,Accessories,47.62,S,Blue,Spring,No,Store Pickup,No,No,Credit Card,10,3.3,Mid,Bronze
CUST2288,22,Female,Tennessee,Hoodie,Clothing,49.22,XL,Beige,Summer,Yes,Express,Yes,Yes,Credit Card,44,3.1,Mid,Platinum
CUST2289,37,Male,Florida,Shorts,Clothing,33.91,S,White,Fall,Yes,2-Day Shipping,No,No,Credit Card,35,3.6,Low,Platinum
CUST2290,25,Male,Virginia,Wallet,Accessories,41.39,XL,Brown,Winter,No,Express,No,Yes,Venmo,19,2.7,Low,Silver
CUST2291,60,Female,Tennessee,Leggings,Clothing,36.0,S,Gray,Winter,Yes,2-Day Shipping,No,Yes,Debit Card,42,4.8,Low,Platinum
CUST2292,29,Male,Minnesota,Sweater,Clothing,30.99,XXL,White,Winter,No,Free Shipping,No,No,Credit Card,10,5.0,Low,Bronze
CUST2293,18,Male,Ohio,Sneakers,Footwear,56.91,M,Blue,Spring,No,Standard,Yes,Yes,Cash App,26,3.6,Mid,Silver
CUST2294,37,Female,Washington,Boots,Footwear,58.95,M,Gray,Spring,No,Store Pickup,No,Yes,Credit Card,24,3.4,Mid,Silver
CUST2295,45,Male,California,Boots,Footwear,67.82,XXL,Pink,Fall,No,Express,No,No,Credit Card,19,2.9,Mid,Silver
CUST2296,60,Male,Minnesota,Hoodie,Clothing,50.26,S,Red,Summer,No,Store Pickup,Yes,Yes,Debit Card,21,3.0,Mid,Silver
CUST2297,54,Male,Arizona,Leggings,Clothing,40.01,XXL,Black,Winter,No,Free Shipping,Yes,Yes,Credit Card,27,3.4,Low,Silver
CUST2298,64,Female,Illinois,Hat,Accessories,41.28,XL,Black,Fall,No,Store Pickup,No,No,Debit Card,13,4.6,Low,Bronze
CUST2299,54,Female,Minnesota,Jeans,Clothing,43.68,M,Blue,Winter,Yes,Express,No,No,Cash,41,5.0,Low,Platinum
CUST2300,29,Female,Washington,Boots,Footwear,56.98,XS,Navy,Summer,No,Free Shipping,Yes,Yes,Cash App,31,3.3,Mid,Gold
CUST2301,54,Male,Colorado,Leggings,Clothing,54.97,S,Red,Fall,No,Free Shipping,Yes,Yes,Credit Card,23,3.2,Mid,Silver
CUST2302,66,Female,North Carolina,Belt,Accessories,52.97,XS,Black,Fall,No,Free Shipping,No,No,Debit Card,16,3.0,Mid,Silver
CUST2303,66,Male,Pennsylvania,Hat,Accessories,38.51,XS,Navy,Summer,Yes,2-Day Shipping,Yes,Yes,Credit Card,50,4.1,Low,Platinum
CUST2304,61,Female,Washington,Sneakers,Footwear,76.49,L,Pink,Fall,Yes,Express,Yes,Yes,Cash,37,4.0,High,Platinum
CUST2305,45,Male,Florida,Hat,Accessories,35.12,XS,Gray,Summer,Yes,2-Day Shipping,Yes,Yes,Venmo,48,3.9,Low,Platinum
CUST2306,64,Female,Georgia,T-shirt,Clothing,50.85,XS,Black,Summer,No,Standard,No,No,Credit Card,14,3.5,Mid,Bronze
CUST2307,32,Female,Arizona,Belt,Accessories,47.41,XXL,Pink,Summer,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,45,4.8,Mid,Platinum
CUST2308,23,Male,Maryland,Coat,Outerwear,103.3,L,Pink,Spring,No,Standard,Yes,No,Credit Card,13,4.8,High,Bronze
CUST2309,61,Male,Florida,Gloves,Accessories,54.78,L,Gray,Fall,No,Free Shipping,No,No,Credit Card,20,4.3,Mid,Silver
CUST2310,37,Female,Texas,Boots,Footwear,59.34,L,Black,Summer,Yes,Free Shipping,No,No,Credit Card,28,4.1,Mid,Gold
CUST2311,67,Male,Wisconsin,Blouse,Clothing,56.49,XL,Pink,Spring,No,Store Pickup,Yes,Yes,Credit Card,33,3.7,Mid,Gold
CUST2312,31,Female,North Carolina,Sunglasses,Accessories,41.59,L,Pink,Summer,No,Standard,No,No,Bank Transfer,16,3.3,Low,Silver
